9400	0.99011875
9410	0.99002125
9420	0.98992625
9430	0.98982375
9440	0.98972
9450	0.98961375
9460	0.98951125
9470	0.98940875
9480	0.98929875
9490	0.98918875
9500	0.98907875
9510	0.98896875
9520	0.98885625
9530	0.98874375
9540	0.98862875
9550	0.9885125
9560	0.98839125
9570	0.98827
9580	0.98815
9590	0.988025
9600	0.98790375
9610	0.98777875
9620	0.9876525
9630	0.98752875
9640	0.98740375
9650	0.98727
9660	0.98714125
9670	0.98700625
9680	0.98687625
9690	0.98673875
9700	0.986605
9710	0.98646875
9720	0.98633375
9730	0.9861975
9740	0.9860625
9750	0.98592625
9760	0.9857875
9770	0.9856525
9780	0.98551
9790	0.98536875
9800	0.9852275
9810	0.98508625
9820	0.98494375
9830	0.9848
9840	0.98465625
9850	0.98450875
9860	0.98436375
9870	0.98421625
9880	0.98406625
9890	0.98391
9900	0.983755
9910	0.98360625
9920	0.98344875
9930	0.98329
9940	0.9831325
9950	0.98297375
9960	0.98281375
9970	0.982655
9980	0.98249375
9990	0.982335
10000	0.98216875
10010	0.98200375
10020	0.9818375
10030	0.98167375
10040	0.98151
10050	0.98134875
10060	0.9811825
10070	0.98101
10080	0.980845
10090	0.98067875
10100	0.98051125
10110	0.98034125
10120	0.98017375
10130	0.98000125
10140	0.979835
10150	0.97966625
10160	0.9794975
10170	0.97933125
10180	0.9791625
10190	0.97899625
10200	0.97881875
10210	0.9786475
10220	0.97847375
10230	0.97830125
10240	0.97812625
10250	0.977955
10260	0.97778125
10270	0.9776075
10280	0.97743375
10290	0.977255
10300	0.97707375
10310	0.976895
10320	0.9767175
10330	0.97653375
10340	0.97635125
10350	0.97616625
10360	0.975985
10370	0.9758
10380	0.97561625
10390	0.975435
10400	0.9752525
10410	0.97506625
10420	0.974875
10430	0.97469
10440	0.9745
10450	0.97430875
10460	0.97412125
10470	0.97393
10480	0.97373875
10490	0.97355125
10500	0.9733625
10510	0.97317
10520	0.97298125
10530	0.9727875
10540	0.97259375
10550	0.972395
10560	0.9721975
10570	0.972005
10580	0.97181375
10590	0.9716175
10600	0.971425
10610	0.97123375
10620	0.97104
10630	0.97084125
10640	0.97064125
10650	0.97043875
10660	0.97023375
10670	0.97003125
10680	0.96982375
10690	0.96961875
10700	0.96941375
10710	0.969205
10720	0.96899875
10730	0.96878875
10740	0.9685775
10750	0.96836125
10760	0.96814625
10770	0.9679325
10780	0.96771375
10790	0.9675
10800	0.9672875
10810	0.9670775
10820	0.96686625
10830	0.96665875
10840	0.9664475
10850	0.966235
10860	0.9660225
10870	0.96581125
10880	0.965595
10890	0.9653775
10900	0.9651625
10910	0.964955
10920	0.9647425
10930	0.964535
10940	0.96432625
10950	0.96411875
10960	0.96390625
10970	0.963695
10980	0.9634825
10990	0.96327
11000	0.96305875
11010	0.9628475
11020	0.9626375
11030	0.96243375
11040	0.96222625
11050	0.96202125
11060	0.96181375
11070	0.96160375
11080	0.9613925
11090	0.96118
11100	0.96096625
11110	0.96075
11120	0.96053875
11130	0.9603275
